% Created by Marsyas
@relation MFCC.arff
@attribute Mean_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC10_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC2_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC3_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC4_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC9_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC12_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC10_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC2_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC3_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC4_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC9_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC12_Power_powerFFT_WinHamming_ real
@attribute output {newmetal,metal,rock,jazz,pop,hiphop,classical,reggae,blues,country,disco}


@data
-39.438669,2.445391,0.906191,0.968994,0.551793,0.489531,0.385860,0.441078,0.435556,0.512609,0.351590,0.259675,0.130055,3.571169,1.039549,0.652575,0.575451,0.433752,0.343125,0.383457,0.380080,0.282083,0.323138,0.275424,0.289379,0.289649,28.363754,1.776513,0.729255,0.754603,0.416627,0.378724,0.340421,0.375455,0.337024,0.407617,0.291010,0.231023,0.158232,6.464447,0.766196,0.477784,0.427244,0.321033,0.243124,0.284535,0.284513,0.201938,0.233145,0.204143,0.204680,0.213579,pop
-42.034752,2.076793,0.912025,0.868634,0.328304,0.472832,0.283250,0.613665,0.382789,0.337179,0.400879,0.308181,0.289637,5.032324,0.805225,0.576496,0.577402,0.427615,0.387430,0.404923,0.393732,0.346134,0.326469,0.295198,0.275431,0.279395,30.271457,1.560241,0.730579,0.695151,0.336130,0.365860,0.294866,0.492411,0.333049,0.278923,0.314482,0.251406,0.249301,7.128150,0.586156,0.429726,0.449607,0.318959,0.278462,0.298146,0.282315,0.256237,0.234488,0.208929,0.199731,0.203995,pop
-46.874393,3.902803,-0.154592,0.989747,-0.290121,0.166485,0.361953,0.621099,0.227537,-0.147419,-0.011576,0.146315,0.317257,4.388797,1.018725,0.658508,0.658292,0.403648,0.405651,0.377782,0.411497,0.515023,0.445991,0.442205,0.467235,0.442304,33.939473,3.091160,0.721824,1.046224,0.367273,0.352846,0.413128,0.551234,0.533075,0.653346,0.489490,0.546169,0.702335,7.085358,0.875657,0.567757,0.518405,0.317654,0.319676,0.292376,0.315723,0.391271,0.367295,0.347852,0.428514,0.381053,pop
-37.789163,2.867797,0.165644,0.813237,0.088240,0.262661,0.254154,0.627284,0.463623,0.319296,0.182937,0.222672,0.287035,3.231471,0.748052,0.591551,0.598692,0.403064,0.422334,0.302886,0.305307,0.302145,0.261158,0.291376,0.271668,0.262439,27.155517,2.083121,0.415855,0.672558,0.249532,0.333223,0.221143,0.467074,0.351376,0.259082,0.204666,0.209708,0.260433,6.378340,0.671572,0.465782,0.448495,0.303737,0.329111,0.220443,0.220586,0.219594,0.185935,0.212515,0.204286,0.199972,pop
-38.561408,1.797827,0.313686,0.405534,0.412954,0.613252,0.172526,0.314808,0.346543,0.100751,0.205150,0.349211,0.365967,4.688145,0.738262,0.702977,0.428876,0.344229,0.439801,0.343700,0.365006,0.368267,0.397685,0.381384,0.437232,0.403724,27.870496,1.423373,0.715784,0.468369,0.341390,0.519517,0.214110,0.377037,0.378071,0.309243,0.326452,0.371500,0.318013,6.025716,0.541617,0.554325,0.317367,0.254089,0.331837,0.259102,0.278181,0.273004,0.326854,0.336780,0.389069,0.310062,pop
-39.887745,1.225021,0.123727,0.630382,0.085897,0.652721,0.273104,0.611753,0.644834,0.320100,0.287459,0.001092,0.134977,5.050267,0.887223,0.749414,0.739839,0.694582,0.551251,0.479624,0.392056,0.384229,0.349546,0.372341,0.426497,0.413822,28.679797,0.930336,0.209595,0.506743,0.189217,0.517413,0.238266,0.458461,0.482117,0.259472,0.241867,0.226070,0.201266,6.450603,0.632233,0.551576,0.526097,0.494892,0.393576,0.346222,0.273113,0.275045,0.249387,0.259434,0.309900,0.297142,pop
-39.424233,2.565054,0.292105,0.513993,0.429027,0.510001,0.242089,0.441330,0.383044,0.315495,0.248744,0.267649,0.248175,4.309138,0.854556,0.681972,0.683414,0.482288,0.407343,0.372724,0.366990,0.356995,0.325840,0.342858,0.393643,0.359578,28.387117,2.077352,0.537746,0.591660,0.458053,0.431519,0.258078,0.358480,0.318903,0.290472,0.251649,0.290417,0.321762,6.380767,0.644413,0.519009,0.498958,0.349225,0.300987,0.278058,0.279559,0.261978,0.232314,0.252833,0.296642,0.278218,pop
-40.262002,3.900256,0.338202,0.360862,0.501922,0.455550,-0.010229,0.337062,0.486672,0.060877,0.155214,0.118640,0.163081,4.057496,0.914920,0.638051,0.633360,0.421628,0.417318,0.401180,0.335985,0.344067,0.314969,0.305007,0.328967,0.349402,29.070353,2.835994,0.660464,0.493414,0.419192,0.465438,0.265526,0.322858,0.415922,0.267663,0.246007,0.175512,0.231983,6.556979,0.779723,0.465694,0.490748,0.318604,0.316651,0.303707,0.248750,0.259074,0.229776,0.222208,0.239294,0.266783,pop
-39.364204,1.612588,0.428318,0.696040,0.239369,0.836853,0.344032,0.435351,0.417177,0.180254,0.449525,0.218479,0.189140,5.371263,1.022785,0.707669,0.678311,0.458124,0.469105,0.396360,0.376401,0.350235,0.384597,0.373739,0.374791,0.404193,28.374896,1.221987,0.432769,0.579528,0.236070,0.623983,0.289775,0.335038,0.336331,0.229983,0.385052,0.269973,0.258663,6.313236,0.743015,0.513425,0.515300,0.327670,0.335396,0.286158,0.269475,0.249317,0.277243,0.285347,0.280899,0.300421,pop
-46.296167,4.135966,0.872084,0.787175,0.803792,0.093244,0.776116,-0.112512,0.466035,0.437029,0.378269,0.449696,0.151017,4.707061,0.986889,0.899048,0.623453,0.679076,0.481954,0.478434,0.439366,0.407067,0.376298,0.388015,0.417105,0.383359,33.292404,3.016838,0.845505,0.720083,0.646664,0.315922,0.642541,0.217578,0.446961,0.455152,0.424943,0.463808,0.219500,7.702334,0.843560,0.675267,0.450462,0.515613,0.359039,0.352045,0.323039,0.302704,0.285677,0.286029,0.318165,0.281240,pop
-39.928533,2.438587,0.923354,0.783798,0.296626,0.485883,0.364189,0.718358,0.418168,0.381630,0.000498,0.064152,0.053872,4.113895,0.918632,0.650679,0.596497,0.459798,0.379245,0.392012,0.385871,0.346735,0.322080,0.329473,0.371581,0.380799,28.844109,1.861988,0.796578,0.766140,0.418722,0.419768,0.427929,0.549056,0.387406,0.436784,0.352784,0.472730,0.434369,6.145399,0.661165,0.472046,0.442742,0.351331,0.270292,0.287834,0.283853,0.250791,0.233170,0.255739,0.297715,0.298309,pop
-42.078760,3.647636,-0.695126,1.884480,0.034907,0.900184,0.002038,0.642261,0.407783,0.453441,0.158126,0.312548,0.110292,4.038703,0.865327,0.572318,0.591260,0.495265,0.413870,0.380783,0.367460,0.331018,0.340207,0.323043,0.339550,0.326549,30.300698,2.675463,0.557995,1.401169,0.222117,0.659610,0.144965,0.494544,0.334650,0.360618,0.230920,0.271413,0.163121,6.749900,0.687090,0.439567,0.438606,0.370707,0.297517,0.275891,0.272091,0.240602,0.241815,0.233745,0.257372,0.244577,pop
-39.567290,2.376686,0.479027,0.613207,0.207836,0.308640,0.177166,0.395025,0.287768,0.280703,0.286161,0.339568,0.364122,4.912870,0.848080,0.683729,0.613783,0.437569,0.429093,0.359496,0.333638,0.320113,0.299445,0.316191,0.287719,0.295622,28.491517,1.796751,0.649284,0.539997,0.215348,0.342182,0.202958,0.307744,0.259030,0.234225,0.247269,0.286777,0.310674,6.468559,0.621543,0.509824,0.443441,0.331318,0.317019,0.264707,0.249164,0.231512,0.220466,0.232617,0.211411,0.225479,pop
-39.965200,2.445916,-0.108338,0.393830,0.428765,0.573345,0.130910,0.410825,0.384652,0.151598,0.134465,0.263607,0.264983,4.565476,0.749733,0.510585,0.446912,0.387754,0.348348,0.340111,0.308627,0.286126,0.284943,0.289798,0.263196,0.243757,29.009139,1.897043,0.409882,0.395397,0.359279,0.489332,0.364714,0.372318,0.328186,0.207307,0.224861,0.254343,0.213066,7.093420,0.619328,0.449441,0.346585,0.345627,0.267161,0.288240,0.238114,0.212183,0.210965,0.225251,0.190808,0.175094,pop
-41.758169,2.955497,0.235214,0.974916,0.174521,0.460188,0.487862,0.713273,0.300469,0.341860,0.239103,0.316747,0.177940,3.776258,0.717683,0.474415,0.468520,0.411573,0.347878,0.349355,0.369397,0.348290,0.318807,0.305840,0.266060,0.256764,30.957334,2.208990,1.240250,0.852437,0.569436,0.449714,0.421895,0.549266,0.321996,0.330419,0.253584,0.356344,0.226713,7.796309,0.826053,0.424276,0.365481,0.329992,0.251630,0.276087,0.280830,0.273279,0.236628,0.235835,0.196341,0.191729,pop
-40.835699,3.104821,0.381455,0.842584,0.614876,0.539618,0.255213,0.566251,0.526254,0.290930,0.339006,0.188024,0.254527,4.644280,1.119158,0.559309,0.602771,0.429550,0.361463,0.372398,0.325847,0.317200,0.283103,0.291578,0.322643,0.343217,29.466441,2.265144,0.424231,0.652260,0.519321,0.412370,0.245839,0.432913,0.424162,0.256626,0.301365,0.196647,0.263873,6.597066,0.839648,0.427228,0.435566,0.312082,0.255721,0.272372,0.242907,0.225837,0.210083,0.219392,0.257830,0.272111,pop
-42.675219,3.646473,1.477305,0.775899,0.643673,0.735484,0.341908,0.325940,0.413328,0.265290,0.452733,0.237379,0.292131,5.082791,1.278135,0.688222,0.610160,0.456952,0.424293,0.421798,0.382757,0.343570,0.311726,0.317040,0.327009,0.291256,30.708001,2.650391,1.141417,0.653525,0.569228,0.554027,0.412138,0.392200,0.367432,0.230999,0.398920,0.264934,0.296364,6.979101,0.970538,0.504839,0.454808,0.340790,0.314899,0.304889,0.282877,0.254070,0.231923,0.233662,0.238768,0.222502,pop
-39.576769,2.380627,0.477427,0.616968,0.207019,0.316224,0.182338,0.393954,0.293811,0.281643,0.277968,0.337524,0.359707,4.935544,0.833177,0.679393,0.613525,0.438099,0.428219,0.359533,0.333837,0.324176,0.298051,0.318683,0.286995,0.293664,28.501529,1.800781,0.641383,0.548579,0.217595,0.348794,0.209595,0.309606,0.261785,0.232505,0.240973,0.283704,0.306954,6.464730,0.613319,0.509775,0.447112,0.330595,0.316619,0.262312,0.250108,0.232885,0.220087,0.234434,0.211560,0.224361,pop
-41.867569,3.250588,0.350700,1.234698,0.695099,0.573191,0.383127,0.493218,0.197264,0.264576,0.480875,0.178709,0.206544,4.530409,1.098453,0.509082,0.551277,0.391633,0.373341,0.331940,0.320860,0.336531,0.285235,0.319016,0.319802,0.282845,30.171708,2.378259,0.364179,1.004378,0.557287,0.510318,0.313664,0.399292,0.287271,0.256592,0.395939,0.252417,0.311841,6.901849,0.858013,0.386332,0.401265,0.283056,0.264853,0.238811,0.241777,0.255395,0.207281,0.245705,0.241924,0.205434,pop
-38.259576,2.871058,-0.015005,1.076696,0.216868,0.501661,0.216551,0.597087,0.262142,0.191242,-0.051397,0.161396,0.093782,3.617538,0.791043,0.538249,0.502235,0.411363,0.347324,0.345859,0.367544,0.328880,0.324737,0.374497,0.335623,0.337006,27.562522,2.136995,0.273037,0.809661,0.289162,0.450286,0.226923,0.459759,0.285720,0.280706,0.247768,0.198844,0.248360,6.171883,0.618249,0.421106,0.372392,0.307131,0.256589,0.255171,0.263990,0.238047,0.234445,0.292641,0.247861,0.286716,pop
-38.844789,2.027118,0.819989,1.110561,0.149794,0.193265,0.310133,0.622532,0.293290,0.105150,0.252051,0.191833,0.254333,3.575414,0.564339,0.575839,0.559660,0.398229,0.352943,0.310948,0.309314,0.312281,0.327946,0.277408,0.291673,0.281448,27.966099,1.474608,0.721433,0.814966,0.441978,0.218278,0.246157,0.521376,0.254007,0.285185,0.218840,0.170131,0.235795,6.732970,0.480928,0.478381,0.429155,0.294052,0.259607,0.238914,0.220959,0.232896,0.241976,0.200092,0.221088,0.221970,pop
-42.229751,2.694458,0.559177,1.238896,0.398843,0.551570,0.145729,0.267660,0.274436,0.200123,0.276580,0.341381,0.299933,4.784142,1.310185,0.760935,0.589200,0.482925,0.417312,0.371939,0.342810,0.360541,0.368648,0.317106,0.312950,0.335832,30.373355,2.215085,0.565348,0.959816,0.347359,0.441899,0.206446,0.270016,0.250444,0.261169,0.241461,0.282835,0.275656,6.854591,0.953238,0.555818,0.416608,0.352024,0.310199,0.282711,0.254226,0.271928,0.275534,0.234885,0.225913,0.259275,pop
-43.097416,3.635534,0.809242,0.924759,0.396389,0.598414,0.045450,0.532850,0.475530,0.152040,0.325492,0.126569,0.310548,5.100846,0.973884,0.614506,0.559939,0.420851,0.506209,0.442699,0.343619,0.342545,0.317420,0.330094,0.331159,0.309588,31.034027,2.619550,0.675624,0.717843,0.344298,0.496349,0.259974,0.410789,0.362488,0.199290,0.288570,0.215918,0.292519,6.944807,0.804190,0.469280,0.409625,0.315222,0.366731,0.339446,0.244059,0.244793,0.231531,0.237417,0.246320,0.227375,pop
-43.208706,3.283668,-0.221426,0.921648,0.490037,0.396689,0.447579,0.574712,0.118749,0.102396,0.376600,0.321784,0.272511,3.453248,0.717960,0.572821,0.487873,0.337541,0.381244,0.359924,0.342214,0.293828,0.267481,0.288920,0.259619,0.248863,31.125775,2.386621,0.724014,0.875787,0.510343,0.448168,0.456645,0.463608,0.179795,0.182909,0.332672,0.260609,0.234325,6.976928,0.619706,0.430160,0.388010,0.258788,0.283816,0.276767,0.259216,0.214790,0.201954,0.220442,0.189091,0.182277,pop
-43.613589,3.707369,0.985507,0.859305,0.414995,0.292044,0.388891,0.069765,0.435048,0.340059,0.476317,0.226199,0.304901,4.708181,0.871797,0.641228,0.625474,0.506665,0.361982,0.361810,0.395324,0.311200,0.314405,0.315848,0.312687,0.269033,31.457189,2.702063,0.779701,0.718902,0.430131,0.288583,0.364446,0.255286,0.371466,0.289355,0.394095,0.244716,0.250864,6.898339,0.694998,0.465378,0.484439,0.368229,0.267295,0.263278,0.300232,0.221672,0.232282,0.225511,0.236702,0.194453,pop
-39.190201,2.935649,0.554954,0.636741,0.500036,0.360490,0.448666,0.408461,0.364672,0.144309,0.230935,0.122099,0.344343,4.302918,1.046516,0.662466,0.571350,0.434108,0.348989,0.381425,0.367774,0.350526,0.294538,0.311048,0.289700,0.325371,28.200695,2.155292,0.582512,0.561533,0.385578,0.310215,0.386733,0.360755,0.315948,0.167872,0.212128,0.165994,0.327077,6.351738,0.744070,0.495063,0.419704,0.310939,0.250979,0.276100,0.264715,0.256505,0.215227,0.231999,0.222303,0.246034,pop
-40.194387,1.570738,0.515921,1.021607,0.514377,0.573907,0.357682,0.366792,0.292311,0.129160,0.241147,0.222315,0.207945,4.199526,0.909473,0.666982,0.540854,0.449397,0.359070,0.394019,0.352427,0.341962,0.382590,0.378476,0.399735,0.399251,28.911795,1.204414,0.505177,0.772941,0.415581,0.422818,0.290256,0.290602,0.255206,0.209126,0.229126,0.263796,0.279562,6.531982,0.643166,0.505839,0.388212,0.327607,0.255109,0.291424,0.255192,0.255909,0.290504,0.282033,0.323852,0.314141,pop
-35.596523,2.513767,-0.293878,0.238563,0.162439,0.224921,0.223207,0.381876,0.322001,0.159580,0.153002,0.143870,0.214015,3.723244,0.683300,0.602674,0.489977,0.351159,0.353710,0.338980,0.316220,0.308555,0.259248,0.253605,0.278306,0.280821,25.570308,1.864465,0.393323,0.429121,0.217888,0.296648,0.232111,0.316153,0.302825,0.197140,0.197645,0.190604,0.250455,6.227102,0.563601,0.451204,0.375415,0.260027,0.257817,0.251398,0.231415,0.218169,0.184570,0.181361,0.199255,0.211168,pop
-39.611008,3.663711,-0.276146,1.301842,0.150141,0.331714,0.232913,0.361291,0.068094,0.052515,0.322379,-0.046975,0.170773,3.449762,0.736292,0.468215,0.569267,0.376605,0.357770,0.298727,0.320891,0.380158,0.334215,0.318225,0.389099,0.341829,28.637592,2.659871,0.607859,1.020044,0.204702,0.368153,0.208954,0.319563,0.232406,0.228659,0.307363,0.331438,0.274920,6.985625,0.746134,0.345976,0.450058,0.297050,0.264104,0.224321,0.238153,0.304498,0.253457,0.236962,0.302860,0.261862,pop
-39.678798,2.455482,0.977496,0.798133,0.042853,0.400491,0.098442,0.487503,0.453476,0.372146,0.181431,0.432343,0.316520,5.186096,1.043817,0.737239,0.639766,0.579584,0.452033,0.482513,0.416041,0.388771,0.371284,0.307611,0.343715,0.350349,28.512539,1.820769,0.840369,0.618468,0.196372,0.343571,0.260550,0.377923,0.374684,0.356742,0.189427,0.329386,0.267695,6.583312,0.737017,0.530136,0.452494,0.419702,0.322117,0.357341,0.294242,0.281773,0.268243,0.217552,0.249569,0.262511,pop
-41.135337,2.524121,0.808772,1.031250,0.180459,0.748323,0.316203,0.314550,0.298050,0.316576,0.307472,0.425349,0.389761,4.762735,1.217510,0.928186,0.774431,0.572179,0.503522,0.445755,0.409918,0.358313,0.332402,0.330790,0.298747,0.304999,29.567219,1.866521,0.738766,0.803315,0.317405,0.601169,0.303374,0.364121,0.302491,0.271068,0.282076,0.320604,0.301405,6.969459,0.928457,0.679136,0.571586,0.415680,0.360954,0.329165,0.302953,0.255176,0.243270,0.241797,0.215946,0.218641,pop
-39.398830,2.074067,0.699400,0.862067,0.092709,0.631252,0.277226,0.704144,0.344028,0.370372,0.337059,0.188430,0.188413,5.773709,1.046584,0.650369,0.755480,0.662488,0.540550,0.425685,0.404842,0.372389,0.343506,0.359548,0.298742,0.328360,28.182026,1.618388,0.571067,0.692383,0.308292,0.521155,0.259919,0.523329,0.306098,0.321377,0.273680,0.183160,0.200552,7.692608,0.796990,0.478451,0.549495,0.498317,0.399324,0.310649,0.293763,0.275368,0.252907,0.263853,0.229018,0.242373,pop
-40.302981,3.218773,1.028836,0.682238,0.419436,0.613964,0.215556,0.306086,0.492171,0.200448,0.470938,0.275920,0.448595,4.098680,1.095337,0.802762,0.577611,0.500787,0.414229,0.413262,0.407246,0.381882,0.381901,0.356964,0.354098,0.398960,29.141200,2.352207,0.973254,0.598902,0.467538,0.506018,0.311358,0.391395,0.449827,0.264971,0.420944,0.259690,0.480446,6.302883,0.823622,0.589320,0.434040,0.369889,0.307279,0.313226,0.302366,0.287527,0.285345,0.267294,0.273225,0.316532,pop
-39.392286,1.780737,0.582286,0.810255,0.487705,0.646513,0.341915,0.375651,0.450379,0.328982,0.214671,0.224990,0.375427,4.832309,0.930570,0.633057,0.639085,0.463434,0.442507,0.439195,0.340683,0.353543,0.318371,0.299648,0.330901,0.329643,28.381149,1.397362,0.587147,0.695199,0.471880,0.503922,0.297336,0.317444,0.381453,0.266212,0.190187,0.212092,0.327136,6.622490,0.676793,0.462435,0.487826,0.339464,0.324077,0.328873,0.244898,0.257164,0.231353,0.217416,0.249918,0.243728,pop
-50.286016,3.553575,0.658385,1.475859,0.435028,0.713946,0.353696,0.429153,0.457988,0.273001,0.453942,0.261637,0.339576,6.145846,1.091673,0.669036,0.551598,0.446908,0.358019,0.377287,0.337434,0.319451,0.293927,0.292602,0.270431,0.277771,36.234243,2.586884,0.689955,1.114479,0.394844,0.526502,0.304262,0.360763,0.367389,0.266139,0.346168,0.234672,0.265484,8.201054,0.870450,0.483573,0.443415,0.331008,0.271611,0.276289,0.248767,0.228756,0.214393,0.212394,0.198910,0.201627,pop
-39.447995,1.731947,0.037895,0.964749,0.166733,0.676695,0.204206,0.443327,0.482430,0.276687,0.472587,0.222212,0.199431,4.631432,0.828931,0.821815,0.647205,0.567172,0.455760,0.399065,0.313372,0.366818,0.336458,0.333574,0.320612,0.354257,28.352668,1.296123,0.439549,0.741948,0.222014,0.533711,0.217495,0.335216,0.400852,0.261703,0.365032,0.213060,0.233752,6.490045,0.600261,0.618216,0.489616,0.408634,0.333376,0.290091,0.222316,0.275789,0.250982,0.241235,0.240429,0.278249,pop
-39.425781,2.665391,0.432376,0.890406,0.282004,0.236652,0.260795,0.341585,0.501514,0.106691,0.263463,0.247717,0.130173,2.857579,0.693148,0.468852,0.475407,0.339644,0.311994,0.327708,0.291069,0.309084,0.278365,0.255822,0.238916,0.238985,28.380782,2.013625,0.851294,0.730715,0.352178,0.304778,0.320385,0.352641,0.429290,0.155347,0.242232,0.226548,0.228338,6.590548,0.552197,0.336720,0.377623,0.250646,0.237690,0.240503,0.218924,0.229324,0.197606,0.182861,0.167775,0.173325,pop
-39.390715,2.962990,0.505737,1.032798,0.493152,0.309939,0.075114,0.294073,0.314442,0.122325,0.265190,0.286930,0.255658,4.696779,1.061616,0.772611,0.624926,0.509370,0.385090,0.398731,0.326261,0.355386,0.296143,0.313785,0.308200,0.319116,28.450294,2.165519,0.498532,0.830139,0.496565,0.327958,0.182407,0.237827,0.290591,0.152423,0.239671,0.251604,0.246518,6.173129,0.773992,0.594118,0.449670,0.378907,0.283749,0.292717,0.237512,0.262939,0.215895,0.226883,0.219611,0.236139,pop
-40.727751,2.295281,0.034061,0.989437,0.151054,0.642002,0.266071,0.498365,0.362349,0.267417,0.300565,0.262155,0.156138,5.180068,1.209318,0.826056,0.793173,0.513229,0.427314,0.394050,0.372188,0.362210,0.328002,0.346797,0.385072,0.405557,29.346023,1.675059,0.579870,0.766028,0.269432,0.489202,0.216036,0.394960,0.281531,0.272381,0.243865,0.238033,0.206059,6.751156,0.904987,0.587738,0.569684,0.364871,0.315341,0.287665,0.267283,0.262431,0.230526,0.249766,0.290996,0.300664,pop
-41.189370,1.436569,-0.042907,0.537397,-0.077325,0.368348,0.321676,0.227436,0.553167,-0.048078,-0.064105,-0.117920,-0.232241,5.666930,0.963736,0.730030,0.577126,0.533213,0.385148,0.406686,0.473494,0.452685,0.431665,0.448328,0.465942,0.630487,29.874090,1.279217,0.433788,0.537702,0.232574,0.372596,0.349939,0.332715,0.645552,0.327749,0.367694,0.268529,0.585890,6.424341,0.725973,0.549382,0.419977,0.415385,0.287771,0.306070,0.351173,0.339370,0.339672,0.371403,0.363264,0.490800,pop
-36.938391,2.054750,0.146410,0.430641,0.268441,0.303385,0.063838,0.338096,0.298383,0.280883,0.247761,0.322622,0.317071,4.881484,0.700381,0.741655,0.535782,0.416233,0.358922,0.388555,0.362795,0.375550,0.337817,0.317600,0.317248,0.321111,26.537192,1.579187,0.593066,0.470082,0.270637,0.242160,0.179669,0.273420,0.272032,0.245500,0.208506,0.248609,0.248361,6.276261,0.514737,0.556548,0.402678,0.305122,0.258767,0.285207,0.268060,0.275834,0.252597,0.231281,0.230628,0.228373,pop
-37.838428,2.732053,0.293590,0.597164,0.344023,0.573353,0.086798,0.434428,0.212152,0.150063,0.321164,0.239840,0.294933,4.113606,0.931933,0.607413,0.555374,0.472229,0.401037,0.370074,0.398450,0.326774,0.306654,0.283319,0.261073,0.285119,27.240050,1.997377,0.463309,0.581528,0.307208,0.454612,0.184873,0.387358,0.259906,0.235328,0.279411,0.201996,0.255605,6.318906,0.745539,0.476914,0.417655,0.359383,0.311402,0.275440,0.301964,0.237699,0.225754,0.206175,0.188205,0.211821,pop
-36.354757,2.173309,-0.106948,0.563102,0.140343,0.241467,0.185257,0.344099,0.235283,0.145042,0.227359,0.232186,0.295002,4.130679,0.680795,0.607846,0.567308,0.454726,0.363079,0.394869,0.281747,0.296353,0.322430,0.256708,0.282070,0.279542,26.156173,1.587704,0.255685,0.519499,0.268130,0.288013,0.239134,0.278785,0.209601,0.196109,0.200194,0.207063,0.246741,6.080844,0.515117,0.443367,0.414263,0.331751,0.274349,0.296280,0.199207,0.216607,0.237456,0.187420,0.204842,0.200349,pop
